BusinessID,Cuisine,Rating,NumberOfReviews,Score,BestAnswer
kWJF8L1u5jdlkLBItUu16w,"['Chinese', 'Vietnamese']",3.5,683,0.68277204,1
lpLd3AFaMOV7LfPtvUiq8A,"['Chinese', 'Asian Fusion']",3,705,0.68277204,1
rBUTVjRs5CcEMe3dfVRZJQ,['Taiwanese'],4,186,0.656462729,1
rkeH5HJIuX7ZcOaYNum9xA,"['Cantonese', 'Seafood', 'Dim Sum']",3.5,194,0.656462729,1
a2sxaQooPmq9r7Cc-Umunw,['Chinese'],3.5,242,0.686704636,1
Jn7Wtek5_R12TKp2VUJuhw,"['Noodles', 'Chinese', 'Taiwanese']",3.5,175,0.656462729,1
RTFIMX31BPeZzx7kJJ1SCA,"['Dim Sum', 'Asian Fusion', 'Cantonese']",3.5,636,0.68277204,1
fPW_GBZsnBNsIzK62sCHBg,"['Chinese', 'Burgers', 'Noodles']",4,924,0.68277204,1
3Rah-cvFk79duFQ83voQ5A,"['Hot Pot', 'Barbeque', 'Chinese']",4,439,0.68277204,1
x_t-FtDa5HVgc-wecp0HBg,"['Shanghainese', 'Dim Sum']",3.5,2058,0.68277204,1
dpCSDy9uefOEcY44FHss2Q,"['Chinese', 'Vietnamese', 'Asian Fusion']",3.5,386,0.68277204,1
SyvC0s3y0ZrtnLbwnvw7tw,"['Dim Sum', 'Cantonese']",3.5,1458,0.68277204,1
ynIx549QFj29o84y1RSGyw,"['Cafes', 'Asian Fusion', 'Ramen']",4,416,0.68277204,1
kNOr6_g6QfBHdhf89j3g5w,"['Taiwanese', 'Chinese', 'Noodles']",4,376,0.68277204,1
bGOZTD9O00OkVA1Pkt3OuQ,"['Chinese', 'Asian Fusion', 'Pan Asian']",3.5,281,0.686704636,1
CesS-E8Q3ztX6VnkXO6wBg,"['Chinese', 'Seafood', 'Noodles']",3.5,214,0.686704636,1
_XLLSXPIjgoZQtwU3RCcQA,['Chinese'],4,274,0.686704636,1
aije_BqBVVl-6T13QsnRqQ,"['Cantonese', 'Asian Fusion']",3.5,203,0.686704636,1
nBm-zxAWg_oA8JNtHxPvcw,"['Chinese', 'Specialty Food']",3.5,162,0.611376762,1
AfF4zVbVI27zwgkzOLYDFg,"['Chinese', 'Noodles', 'Burgers']",4,200,0.686704636,1
LYp3izplqg0x-h9CBlb-MQ,['Chinese'],2.5,203,0.686704636,1
43r4ynjeIZeQI1w7SWARuQ,"['Thai', 'Noodles']",4,533,0.68277204,1
6LfskUyZzmcDSV6h5kOwGw,['Chinese'],3.5,786,0.68277204,1
7hyQqnnAisSL-nfIWCPziQ,"['Asian Fusion', 'Chinese', 'Thai']",3.5,228,0.686704636,1
vQe7_ZW_jBSWKtgSiXGIOA,['Shanghainese'],4.5,653,0.68277204,1
rGuXwUtNoDp0_GmspjYwcA,['Chinese'],3.5,502,0.68277204,1
JjzCmRn3q8JrlwHx8nFhAA,"['Hot Pot', 'Chinese']",3.5,151,0.611376762,1
iSjPBJRiWqrgxW7ZM3CGig,['Szechuan'],4,248,0.686704636,1
xH7mEjh4Rn6KdHjXYNoOjw,['Shanghainese'],3.5,685,0.68277204,1
bSi2f2TaOr4RVTI5eFt0wQ,['Chinese'],3,193,0.656462729,1
FH978pIP1TLRuPAH-MbWIQ,"['Dim Sum', 'Cantonese']",3.5,2157,0.68277204,1
GzY2EjCmGNgvRd7IE20fTA,"['Asian Fusion', 'Japanese', 'Chinese']",3,201,0.686704636,1
za9mYaRVWkwKkQfjRgvU0g,"['Taiwanese', 'Bubble Tea', 'Chinese']",4,277,0.686704636,1
TWI3efEcCVsTErKFWz4Zqg,"['Dim Sum', 'Cantonese']",3.5,141,0.611376762,1
V9cBgn2RFLurwg6lwuLH7w,['Chinese'],4,210,0.686704636,1
Dj0jblwuWTftL1D7_Kun6Q,"['Chinese', 'Noodles', 'Vietnamese']",3,201,0.686704636,1
5uTJ_4fWfT1ImuwCLN9xGA,['Shanghainese'],3,345,0.642251194,1
lFq-2FMJogdokie314E1bQ,"['Chinese', 'Asian Fusion', 'Cocktail Bars']",3.5,265,0.686704636,1
EDLKX7cCxPbmbmo1XG3xJQ,['Szechuan'],3,443,0.68277204,1
84zvcPTAVCsSVtzCUtSDtA,"['Chinese', 'Hong Kong Style Cafe']",3,965,0.68277204,1
1Duix1fA6zcJGdYAmBPkmw,['Chinese'],3.5,790,0.68277204,1
XkL6fOBtaIqVCMXVCY9row,"['Cantonese', 'Noodles']",3.5,715,0.68277204,1
ZUBqQZwMGZSOVbfpOI_uyg,['Chinese'],3,1031,0.68277204,1
bAPDGHHaLZs-XEFk7ZXGVA,"['Vietnamese', 'Noodles', 'Chinese']",3.5,169,0.611376762,1
pb_cHcy8D8UC-jQ-Q524ug,"['Asian Fusion', 'Korean', 'Salad']",4,149,0.611376762,1
BTWWgZrMo_pS_BK-TYO92g,"['Dim Sum', 'Shanghainese']",4,284,0.642251194,1
AEkpyAGcVe5NgH2Nb7fCNQ,"['Chinese', 'Cuban']",3.5,198,0.686704636,1
91rrB0aH3caC70oCkxAynA,['Chinese'],3.5,585,0.68277204,1
ev6e12vhY_0y4qE1cRhv0A,"['Japanese', 'Noodles']",4,941,0.68277204,1
vgG8hgJbPLKfx-n9TYqCDw,"['Chinese', 'Barbeque']",4.5,156,0.611376762,1
_usWsAYSKKV2q8xw-3ajrA,['Dim Sum'],3.5,1780,0.68277204,1
MMotl_bi3-5JRra91A2jLA,"['Malaysian', 'Chinese', 'Asian Fusion']",3.5,470,0.68277204,1
NebgteFykeM1gwiVgPcCHw,"['Chinese', 'Noodles']",4,617,0.68277204,1
dVAI5zh29psdbHp9wGXwVQ,"['Chinese', 'Breakfast & Brunch', 'Hong Kong Style Cafe']",3.5,268,0.686704636,1
B98cXrMI16HslKLqg6Nb9A,"['Dim Sum', 'Seafood', 'Cantonese']",4,513,0.68277204,1
VpInBiE272MaN1Hi0DA-Zw,"['Asian Fusion', 'Sushi Bars']",4,184,0.656462729,1
O1fUmxt3kbV-rnyjBtzAfw,"['Thai', 'Noodles', 'Asian Fusion']",4.5,365,0.68277204,1
MhceeLrM2_3mcKw5EGLY6A,"['Thai', 'Noodles', 'Chicken Wings']",4,2356,0.68277204,1
KHdYPT0jUnUGdHGaY73mxg,['Thai'],4,682,0.68277204,1
jjJc_CrkB2HodEinB6cWww,"['Thai', 'Malaysian', 'Vietnamese']",4,4094,0.68277204,1
p2zm0HnXZkI2yCAuYLb45g,"['Thai', 'Noodles', 'Soup']",4,920,0.68277204,1
83BXSwE0166sObnXLUE4bQ,['Thai'],4,1010,0.68277204,1
wGFSTTB6b4MHJJUzBnVJeg,"['Thai', 'Cocktail Bars', 'Halal']",4.5,1062,0.68277204,1
NN3mOWF5e_pnR1ArqM2bHQ,"['Vietnamese', 'Thai', 'Asian Fusion']",4,2119,0.68277204,1
CDa0GJZDMPcjvhbx7RbG5Q,['Thai'],4,246,0.686704636,1
rKeLuHDI3PQZsPSVCEMHtw,['Thai'],4,928,0.68277204,1
qrydcGQpeDP_1oFvx3qOeg,['Thai'],4,644,0.68277204,1
VoAuIReq_cPUrFwxbWqG_Q,['Thai'],4.5,177,0.656462729,1
m6bu1AGIIIM9GNn9_cjsmg,['Thai'],4,796,0.68277204,1
HnTcWZbZJzNAYO8YseQlSQ,['Thai'],4.5,181,0.656462729,1
UC3n_0vZ5zI1fvi7UzNZAg,"['Thai', 'Vegetarian']",4.5,162,0.611376762,1
ucWrNKS65jUVK6ICUoHC8Q,['Thai'],4,256,0.686704636,1
Hd97N_WkZ_RJ6nsekbNrKQ,"['Thai', 'Comfort Food', 'Bars']",3.5,1234,0.68277204,1
L2ZW-MdvRJ3gM2RIq8STbA,['Thai'],4,182,0.656462729,1
I4FWrwXDC91lsfQLXYSeXA,['Thai'],4.5,211,0.686704636,1
eGIY_25KFspf8KefDQMj-Q,['Thai'],4,250,0.686704636,1
gLkrR9ZDPKfUGv-fYsEr3g,['Thai'],4,238,0.686704636,1
5-cv4xv4IBao7N1LSH6tHA,['Thai'],4,191,0.656462729,1
kpR9je2H9MjKz6zpesyV6g,['Thai'],4,243,0.686704636,1
A_GbgtUSyGWpihHZOqMdwQ,['Thai'],4,449,0.68277204,1
1ctLdRJjP9m5QdL7ruYAzA,['Thai'],3.5,174,0.656462729,1
y_Ei1zBq6pDW6sMyP8ZSyg,['Thai'],4,194,0.656462729,1
dVR5KHPMZoU9rQvxhY5Otw,['Thai'],3.5,547,0.68277204,1
rCtsqHtOAOjZ7EUQDFRSbA,"['Thai', 'Asian Fusion', 'Chicken Wings']",4,189,0.656462729,1
33ry5dmopDOElU7zf1Sn2w,['Thai'],3.5,195,0.656462729,1
oO_X1H5Lxo8sNykx6azLVQ,['Thai'],3.5,156,0.611376762,1
WJS06XxRdc6DD1s4LWE9HA,"['Seafood', 'Thai', 'Live/Raw Food']",4,336,0.642251194,1
yA29ur97O7B6kYr1g5IoAw,['Thai'],3.5,348,0.642251194,1
cSzt3JMXamfaUBWkEEklOw,['Thai'],3.5,185,0.656462729,1
T4xmuPYBmMhF48bfi9rkfA,"['Thai', 'Salad', 'Noodles']",4,167,0.611376762,1
oWBDdSamOzxMJzsD_-seXg,['Thai'],4,455,0.68277204,1
7lhmzhkct9-blnuBAp_HVQ,"['Thai', 'Vegetarian']",4,360,0.68277204,1
OPSCHpuBSthP7UwnMm0GSA,"['Thai', 'Cocktail Bars']",3.5,159,0.611376762,1
c7z96m0UdMkJRhlz0Ht5XQ,['Thai'],4,189,0.656462729,1
56BXqZZ09-p1Lfw3ZDjV4A,['Thai'],3.5,326,0.642251194,1
BF6pY829iPBERt15CG1g3w,"['Thai', 'Bars']",4,424,0.68277204,1
41gVUqFxmbjqSQYjGV23Rw,['Thai'],3.5,280,0.686704636,1
rtSIYbcYqskDtFQJlq4ZnQ,['Thai'],3.5,386,0.68277204,1
z1OgXX3L9Ipl2mu-Hf4ADw,"['Thai', 'Bars', 'Asian Fusion']",4,642,0.68277204,1
EbX_9tqAJs4gW51gZpOB7g,"['Malaysian', 'Thai', 'Singaporean']",4,609,0.68277204,1
ykf5siP-2CXY3leFbeeabQ,"['Vietnamese', 'Sushi Bars', 'Thai']",4,251,0.686704636,1
JzD9nfJWHwnG-2Wk87muHg,['Thai'],3.5,1165,0.68277204,1
Tmc90kL5jelJ2c9CiGzSFA,['Thai'],4,218,0.686704636,1
0L03onqNwxWLrbb_FCK79A,['Thai'],4,2236,0.68277204,1
a-Bq_yXFVk2PptoWpmry3w,"['Thai', 'Noodles']",4.5,695,0.68277204,1
F7jZYUzw7NB74OyVQc-CGw,"['Thai', 'Soup']",3.5,329,0.642251194,1
er4E7VCjDo0xE_IPu5o6Ig,['Thai'],3.5,483,0.68277204,1
jc_XQPbSCwMHsXLfinXA6A,"['Thai', 'Asian Fusion']",4.5,346,0.642251194,1
I_YPy_YRtZFyWOSWs-gv4A,"['Food Trucks', 'Thai']",4,152,0.611376762,1
jg5nc64wLYKwKAvz_lfMuA,['Thai'],3.5,154,0.611376762,1
dtnmxLqBnNAfdCN8fYVeLw,['Thai'],3.5,1765,0.68277204,1
QCpJlezYJnkZYNat-XYXYw,['Thai'],3.5,774,0.68277204,1
wMU7gPgp2M9JjJhkivZkgQ,['Thai'],3.5,279,0.686704636,1
OrhRTDA0dj81XVhOibXsUQ,['Thai'],3.5,342,0.642251194,1
f4ZveYR7fuBp_9klL8OgYQ,['Thai'],3.5,318,0.642251194,1
f7jZvRH-h76F4emzvKytaQ,['Thai'],4,636,0.68277204,1
CpY77cDN1KS5EdiXMmWovw,['Thai'],4,258,0.686704636,1
nxTEuWKzkK1tCF4LrhFSUQ,"['Filipino', 'Thai', 'Asian Fusion']",4,1429,0.68277204,1
R7mKCkD9ZZfeec92GW7esQ,['Thai'],4,179,0.656462729,1
yQiII2hHgV5aEMtIA2VG0Q,['Thai'],3.5,532,0.68277204,1
McU7XI3HoWFELTDaGc1SEw,"['Vietnamese', 'Thai', 'Asian Fusion']",4.5,251,0.686704636,1
UkA3V8itzKuBGZ9c7y989w,"['Thai', 'Cocktail Bars']",3.5,795,0.68277204,1
R9PgkLMxQLG95igWJVMioQ,['Thai'],3.5,410,0.68277204,1
UT5Vvn6l8kjLYReD-sU1DQ,"['Thai', 'Soup', 'Noodles']",4,179,0.656462729,1
1Fe4lCiMPNVhoEyjg92frA,['Thai'],4,232,0.686704636,1
Kyx9QFPJUzlC7dmM8SE1bw,"['Thai', 'Asian Fusion', 'Bars']",3.5,296,0.642251194,1
nFszVPUX4tj-oarjfBO0nw,['Thai'],3.5,1036,0.68277204,1
ZfuZ2byArGq-5j8zX8Afeg,"['Sushi Bars', 'Japanese', 'Thai']",4,758,0.68277204,1
DguAGioaK6ZIAt_6kk93tA,['Thai'],3.5,519,0.68277204,1
414qtc1lNAI-HaJ-Gw9puA,['Thai'],3.5,464,0.68277204,1
sljnE3uoRUmM7aW5f1I3Ug,['Thai'],3.5,218,0.686704636,1
tVB11pOiDhPWlt_o6ylMNg,"['Thai', 'Seafood', 'Chicken Wings']",4,629,0.68277204,1
AILf_L7I9vJ2pyHmSo9v8Q,"['Asian Fusion', 'Thai', 'Vietnamese']",3.5,769,0.68277204,1
9FjGW7u1iTyFUDpJt-Ql9Q,['Thai'],3.5,326,0.642251194,1
s0yEzCRIjMtXuphJ7cL4wA,['Thai'],3.5,371,0.68277204,1
w5RnZpul9wYcPCBDneCuYA,['Thai'],3.5,289,0.642251194,1
sinDhwX8Egru_3FCI7bhkw,"['Thai', 'Malaysian', 'Singaporean']",3.5,1100,0.68277204,1
ZUsSH8xPciM8EnQxqlKXCg,['Thai'],3.5,368,0.68277204,1
n7LORZ0fGxPhOfdlHYREKQ,['Thai'],3.5,178,0.656462729,1
xENj0fSnpDVrDHmj-G2QqQ,['Thai'],3.5,205,0.686704636,1
ZlUU_DPlJTBLyUpBL2niKw,"['Thai', 'Cocktail Bars']",3.5,211,0.686704636,1
liGIz8CzhyS1udx1aefjng,['Thai'],4,183,0.656462729,1
LzyDj8z2CA03Jrs34L9Pgw,['Thai'],3,281,0.686704636,1
T8WfkzuVi96qCpj1tWjlxw,"['Thai', 'Cocktail Bars']",3.5,1467,0.68277204,1
jUO8GH4YfjW2wd9qyuAIzw,['Thai'],3.5,212,0.686704636,1
KISxxrvjxx5qrayhcASl5w,"['Thai', 'Noodles']",4,183,0.656462729,1
BKMCAYb9EAivUm3p-vrC9w,['Laotian'],4,645,0.68277204,1
lI91u68v2xTdE70lyioKAg,['Thai'],3.5,226,0.686704636,1
Wn-onuhUajQG6Iwngav74g,"['Thai', 'Seafood']",3.5,606,0.68277204,1
9WgsvzaiXNAmmQGD0uQxFQ,"['Thai', 'Salad']",4.5,353,0.68277204,1
qtRPV9YANKcXU3OzcUUokw,['Thai'],4,160,0.611376762,1
n61FbfvTddHBXF5WKWjF4g,"['Thai', 'Noodles', 'Cocktail Bars']",3,296,0.642251194,1
oyxk3hv9F7dGZGARmNDSYg,"['Thai', 'Noodles']",3.5,241,0.686704636,1
fcCF0Kh_RCbv6KSVlb-Seg,"['Thai', 'Cocktail Bars']",3.5,349,0.642251194,1
M2xu0_w-UrHK3-tGjW3TWw,['Thai'],3.5,318,0.642251194,1
Xst2vGND8hy44VOmbLG3kQ,['Thai'],3.5,237,0.686704636,1
6ZZUTGtH25tLN1SiM029ig,['Thai'],3.5,421,0.68277204,1
23NSOmpzzrJTfWmYk8Lp4A,"['Thai', 'Breakfast & Brunch', 'Irish']",3.5,324,0.642251194,1
W03i9B7wZn2B5p9E_Yn5nw,['Thai'],3.5,239,0.686704636,1
pqkmU5TtRAss1n0v9nJ2SA,['Thai'],3.5,205,0.686704636,1
HLDKZXsi7TQ0P3rS2wd-UQ,"['Vietnamese', 'Thai']",4,298,0.642251194,1
fRO4Fwe5uRAajMcTwLbVkA,['Thai'],4,1047,0.68277204,1
u4nEt-zMNnDNoZib_XuSlw,"['Thai', 'Asian Fusion', 'Vietnamese']",3,201,0.686704636,1
GQRNgvRLY6OhPs8BYTTYUw,['Thai'],3.5,180,0.656462729,1
wk6-dz_k9CqlXaJ0m8AE6w,['Thai'],3.5,194,0.656462729,1
3GMHPnrkFAcqffw3T7JSdQ,['Thai'],4.5,541,0.68277204,1
RnQjRZ9MJrBN9SKiIv3i-A,['Thai'],4,256,0.686704636,1
S2b4gAh3Sr1sbNGaTna1Xw,['Thai'],4,345,0.642251194,1
V-rY0hlPjAghV14jOlVUiQ,"['Asian Fusion', 'Thai', 'Sushi Bars']",3.5,336,0.642251194,1
n20BmzZ-KGd0RCKcPGRv1A,['Thai'],4.5,146,0.611376762,1
7ztNVUAfAyJXQLGU9BkPiw,['Thai'],4,422,0.68277204,1
ColGPMmJOa6YD44fjS6wfg,['Thai'],3.5,187,0.656462729,1
YQyzlr3GLDjl6fokymAhqA,"['Thai', 'Japanese']",3,164,0.611376762,1
RrPIJvmje1qb9iaYd6jH0g,"['Thai', 'Desserts', 'Seafood']",4,196,0.656462729,1
5ZjNZd3Yg0jOkJ9WRx1r6g,"['Thai', 'Noodles', 'Soup']",4,204,0.686704636,1
VEN17aiuU6izPtC2rfJAGw,['Thai'],2.5,187,0.656462729,1
nxUs6svpNSL0wAwAA2F34w,['Thai'],4,363,0.68277204,1
fePu8xy0ir_ikZcS_vVSBA,"['Japanese', 'Thai', 'Cocktail Bars']",4,841,0.68277204,1
cWodGgBljJUVp9QQiPt3yQ,['Thai'],3.5,179,0.656462729,1
DDrLKyZodnd9KbOWq4F5nw,['Thai'],3.5,145,0.611376762,1
QVWmn5jmy_TPmg0G71Dk5g,"['Thai', 'Cocktail Bars']",3.5,2827,0.68277204,1
pSSajdYNKTyAGV8-fk7fWQ,['Thai'],3.5,1253,0.68277204,1
_ArDQIKj5qHgmwNnnIaIIg,"['Thai', 'Seafood', 'Vegan']",4,261,0.686704636,1
2AcDHuatOFXhqJDedZwGiA,['Thai'],3.5,257,0.686704636,1
YGaWUrDu9FE5i6Ca-Q5mew,['Thai'],4,313,0.642251194,1
_Ki5XZTB8mL9RDYGj7KP0w,['Thai'],2.5,159,0.611376762,1
cegA4jf16vEt7NCQ7cpu2w,['Thai'],4.5,396,0.68277204,1
PPQSf_1JWkbjFHi1S0nSNA,['Thai'],4.5,169,0.611376762,1
CaizM2WaGPX5eRLDOJaqIw,"['Cambodian', 'Salad', 'Seafood']",4.5,239,0.686704636,1
DU4nwyIPdlrqW5iJmlJGmw,"['Asian Fusion', 'Thai', 'Japanese']",3.5,175,0.656462729,1
mpD_kUFo8POQDLoLgRSfCg,['Thai'],3.5,501,0.68277204,1
UO4kyXfdQIlAhM-TRgM9cw,"['Thai', 'Desserts']",4,286,0.642251194,1
e64Y17DJgjotSz8B9gEI7Q,"['Thai', 'Bars']",4.5,233,0.686704636,1
Bh0Rxd4Yi21luny0S95GaQ,"['Sushi Bars', 'Asian Fusion', 'Thai']",4,295,0.642251194,1
1ubEg-rrSE8IWXl6lJzIGw,"['Thai', 'Halal']",4,471,0.68277204,1
6wJOojpF2c4lLeBNbTBB0A,"['Asian Fusion', 'Dim Sum', 'Thai']",4,186,0.656462729,1
CFIOL_GmkAuJyz3fKc7WYg,['Thai'],3,345,0.642251194,1
B9Mbi12NpBJkZcRtQNtMBA,['Malaysian'],4,269,0.686704636,1
sXA1aTe4MVUgBpQUiISAyg,"['Thai', 'Chinese']",3,491,0.68277204,1
hA5QUlrSjpxMZ90Kof0bgA,['Thai'],4,207,0.686704636,1
2ZBEE_MJeRdLD1NLiNTnCQ,"['Thai', 'Seafood']",4,172,0.656462729,1
najYre0PPSx7-Tbg6bjObg,"['Thai', 'Asian Fusion', 'Seafood']",4,143,0.611376762,1
0VGn3bLaUG7lhM5WwkMTCA,['Thai'],3,156,0.611376762,1
sSkLiIMnOBaN-XKwV5r3Cg,"['Thai', 'Cocktail Bars']",3,241,0.686704636,1
SBy46BviyBKowPjbTjDsHQ,['Thai'],3.5,429,0.68277204,1
63e2dDq5WCbpaBlercQllg,['Thai'],4,156,0.611376762,1
ipxeCjihDqXTMkuPe-CQ4A,['Thai'],4,285,0.642251194,1
34vaEo6IX8c4jr7WkY8ddw,"['Thai', 'Asian Fusion']",3.5,426,0.68277204,1
ebhDBwRzD--eoiYcO8M18g,"['Thai', 'Laotian']",4,268,0.686704636,1
tx-gxkns4uFyve7Eu5mYKA,['Thai'],3,150,0.611376762,1
h4wpGRaMue8FSbcMcz1qPg,['Thai'],4,190,0.656462729,1
SZQqAil4kuXhNCLR7_6khg,"['Karaoke', 'Thai']",4,166,0.611376762,1
inftQdKaEEiqQ323AlomXg,"['Desserts', 'Thai', 'Noodles']",4,207,0.686704636,1
9czvgcYzRHVYRDBrB3baZg,"['Thai', 'Food Trucks', 'Caterers']",4.5,213,0.686704636,1
kXuubLd6s3GidpqU3psPdw,['Thai'],4,354,0.68277204,1
oNN202L_XcNM-tuDHlgkfg,['Thai'],4,266,0.686704636,1
rL2wuxtLAQWPDZ0IbOHjxA,['Thai'],3.5,155,0.611376762,1
LQ8ITaZIbaiQ8pHPOx5i6w,"['Ice Cream & Frozen Yogurt', 'Thai']",4,703,0.68277204,1
qusZ-K5tzM1EyOa1IEWCHA,['Thai'],4,157,0.611376762,1
f2MA23sMC3WpJA2LgBlGuQ,['Thai'],3.5,256,0.686704636,1
YvhVIOCXT8X71nkAy388Lg,['Thai'],3.5,203,0.686704636,1
EEf5KB5wx340TY7QwDKIqQ,"['Sushi Bars', 'Thai']",3.5,291,0.642251194,1
q_UIu1o9chUXMCLU-jTPxg,['Thai'],3.5,227,0.686704636,1
sKIYGvENchifk1YwFe77pA,['Vietnamese'],4.5,539,0.68277204,1
v3qL3KqFJYuS_3rCsgpuXQ,['Thai'],3.5,157,0.611376762,1
zENn0_yDJEdLoHyivXb2xw,['Thai'],4,231,0.686704636,1
xFp3xSQ43J-i7nmJfNBsZA,"['Sushi Bars', 'Ramen', 'Asian Fusion']",4,467,0.68277204,1
pPd2TLnGjj98OrmQ6ZESKw,['Thai'],3.5,171,0.656462729,1
ZGKdgFAGOL6NOPXPrBkhzA,['Thai'],3.5,152,0.611376762,1
59oP8zLjQLPY0Dyh004HSQ,['Vietnamese'],4,245,0.686704636,1
zKokTcCI-L1xZwcvE9AxAg,['Thai'],3,220,0.686704636,1
m2Zsy2UAkcDf0cRzk2Yoqw,['Vietnamese'],4,642,0.68277204,1
cugwo9ncnGnH_Chu-P-iAw,['Thai'],4,473,0.68277204,1
C2o3Iw-DXjoUJFgQIbiqkQ,"['Vietnamese', 'Breakfast & Brunch', 'French']",4,1103,0.68277204,1
eQzQo6XWLHstH5A2IpwXPQ,['Thai'],3.5,388,0.68277204,1
DNSFvZtdsqkaidmFSpm-Jw,"['Japanese', 'Noodles', 'Beer, Wine & Spirits']",4,210,0.686704636,1
bRCNOrmz5S7q064UmIiZqw,"['Asian Fusion', 'Fast Food', 'Thai']",3,222,0.686704636,1
vA2VEhW6S1ioX6tXtQdO9A,['Thai'],3.5,406,0.68277204,1
m2_ZNFos5ugAwe8ft8eaEw,"['Thai', 'Hainan']",4.5,349,0.642251194,1
xyBTcpnkIxV2h0AKU0pP0Q,['Vietnamese'],3.5,800,0.68277204,1
Z7gHAR1j_hjdxoWO7kYgeQ,"['Japanese', 'Sushi Bars', 'Thai']",4,289,0.642251194,1
WFx1VcopQGjW7jbERZUUbA,['Thai'],4,141,0.611376762,1
Wbmqg0TkOVkzNh3HrJ9DIQ,"['Vietnamese', 'Sandwiches']",4,690,0.68277204,1
hSiTqxKKgvQSI5x5VdMjoQ,['Thai'],3.5,275,0.686704636,1
r2JVKalbucGf2nryywuL2w,"['Malaysian', 'Singaporean']",4,443,0.68277204,1
oS1e-zZ_qzZNIUEp3FYHhQ,['Thai'],3,366,0.68277204,1
hnBgmEQsJgRhY3VvWnwkfA,"['Thai', 'Malaysian', 'Asian Fusion']",4,349,0.642251194,1
bZQryeTD6hIsT6lSUxzSSw,['Vietnamese'],4,404,0.68277204,1
5DwGICd6TkAnvO6YNeYp0Q,"['Thai', 'Vegetarian', 'Asian Fusion']",3.5,195,0.656462729,1
a5H9p1B6m6WPVjakPylvdA,"['Thai', 'Japanese', 'Bars']",3.5,557,0.68277204,1
NXZFu7KHBrG02gzYneY5Xg,"['Bars', 'Asian Fusion', 'Filipino']",4,572,0.68277204,1
gr3wUszE1972q0GBkmwEXQ,['Thai'],3.5,367,0.68277204,1
RVHR-au9294WeTL1oAEg0g,"['Asian Fusion', 'Noodles']",4,301,0.642251194,1
ybPMdh4XiTTwLWOMUXdwlw,['Thai'],3,172,0.656462729,1
hFI-5zcNZkR7Ppjl4YL37A,['Thai'],3.5,320,0.642251194,1
WpfuHkTsiRN2EerQ8ZaG4g,"['Vietnamese', 'Noodles', 'Soup']",4,319,0.642251194,1
cxtg17yy1YFt8gHRckUQcw,"['Cambodian', 'Sandwiches']",4,1105,0.68277204,1
r6r-XK_wL02FQdAgaauTxg,"['Ramen', 'Noodles']",4.5,366,0.68277204,1
HyENSD29rcF_5iSFakhMSw,['Thai'],3.5,1033,0.68277204,1
siAb_uf13RIYW52O-auTpQ,['Thai'],3.5,304,0.642251194,1
zj4vqgljRhxwWlvttgFRKQ,"['Asian Fusion', 'Noodles']",3.5,701,0.68277204,1
IYRJ5E7fnK2UC0B5mOgzSQ,['Thai'],3,212,0.686704636,1
_haIj6t4bGOmbIl3xtihpg,"['Asian Fusion', 'Fast Food']",4,209,0.686704636,1
fZuIszXbPoyzYMDSYd3oOA,['Thai'],3.5,180,0.656462729,1
FcYqAzyIaskH9rxibcrSbQ,"['Asian Fusion', 'Hot Pot']",4,187,0.656462729,1
lt3Leywt1pzy23OzDqYRVA,"['Chinese', 'Thai', 'Asian Fusion']",3,189,0.656462729,1
BEuZGvNlbM4tXq7YICyM6w,['Asian Fusion'],4,623,0.68277204,1
Je2MuObgrne2wSKhD5MZ0w,"['Japanese', 'Asian Fusion', 'Comfort Food']",4.5,192,0.656462729,1
IdZ5DnGnAEXcmz2jZXGFiQ,"['Japanese', 'Thai', 'Sushi Bars']",3.5,182,0.656462729,1
sySAZxvH4LvSGJRLmCP19A,"['French', 'Malaysian', 'Asian Fusion']",4,287,0.642251194,1
TU_BU9HLflYI2xlyqVQdRA,['Asian Fusion'],3.5,2451,0.68277204,1
PyaeHq_UAu6nazGiy0XAnw,"['Vietnamese', 'Thai']",4,605,0.68277204,1
RYoc4EBUNOtgbg7c32OG9A,"['Korean', 'Tapas/Small Plates', 'Asian Fusion']",4.5,271,0.686704636,1
cvJ39wrAYnquWuMhfFAS2w,"['Thai', 'Noodles', 'Beer Bar']",4.5,163,0.611376762,1
zqyGYIiCXL1Hz8KVZxbylQ,"['Vietnamese', 'Sandwiches', 'Noodles']",4,229,0.686704636,1
UuiW2A-O11Q0baqSEUMvZA,"['Sushi Bars', 'Japanese', 'Thai']",4.5,282,0.686704636,1
7Qvh0oFRsoqrO9qNlcMKXQ,"['Sandwiches', 'Coffee & Tea', 'Salad']",4,2228,0.68277204,1
ldE6TJ4lo1OIg0eCig3ICg,"['Vietnamese', 'Sandwiches']",3,162,0.611376762,1
WOrCzAOgs50Wf-dlnHrzDw,['Thai'],3.5,153,0.611376762,1
u0qfikB-ppp6UwoNKqxlRw,"['Sushi Bars', 'Japanese', 'Asian Fusion']",4,324,0.642251194,1
yiyc5wbgSCe13I7hj_jb-A,['Vietnamese'],4,506,0.68277204,1
PiOv4vMRLaJJoqt_Eyebvw,['Thai'],3,304,0.642251194,1
aac8M8uK8XUDBNUR_SyZdw,['Asian Fusion'],4,180,0.656462729,1
tYRWu_EDQGsIyhSaaYi7VQ,"['Vietnamese', 'Sports Bars']",3.5,828,0.68277204,1
